Date,Close,EMA_fast,EMA_slow,signal_raw,position,returns,strategy_returns,bh_returns,cum_strategy,cum_bh
2008-01-02,1322.7,744.4195638347334,406.7079983574788,1,1,-0.09919910648614771,-0.09919910648614771,-0.09919910648614771,178.2757801998717,286.9197396963126
2008-04-01,1280.0,752.8539014121392,412.2351629248365,1,1,-0.03228245255915929,-0.03228245255915929,-0.03228245255915929,172.52060078312223,277.65726681128007
2008-07-01,1166.36,759.365808476515,417.0081049316413,1,1,-0.08878125000000003,-0.08878125000000003,-0.08878125000000003,157.20400619484565,253.0065075921911
2008-10-01,903.25,761.6317012564124,420.0855852801752,1,1,-0.22558215302308027,-0.22558215302308027,-0.22558215302308027,121.74158801355871,195.93275488069432
2009-01-02,797.87,762.2023831263901,422.4766258796678,1,1,-0.11666758926100196,-0.11666758926100196,-0.11666758926100196,107.53829042721073,173.0737527114969
2009-04-01,919.32,764.6766763055022,425.62120419688506,1,1,0.1522177798388209,0.1522177798388209,0.1522177798388209,123.90753024370306,199.41865509761405
2009-07-01,1057.08,769.2814530565967,429.6177788538668,1,1,0.149849889048427,0.149849889048427,0.149849889048427,142.47505990298657,229.30151843817805
2009-10-01,1115.1,774.7274144257842,433.95627392441196,1,1,0.05488704733794991,0.05488704733794991,0.05488704733794991,150.29509526035903,241.88720173535813
2010-01-04,1169.43,780.9432031749845,438.6111709248903,1,1,0.04872208770513864,0.04872208770513864,0.04872208770513864,157.61778607328642,253.6724511930588
2010-04-01,1030.71,784.8765385580557,442.3586318684037,1,1,-0.11862189271696466,-0.11862189271696466,-0.11862189271696466,138.92086596341557,223.58134490238632
2010-07-01,1141.2,790.4879316516297,446.78167850214794,1,1,0.10719795092703088,0.10719795092703088,0.10719795092703088,153.81289813570243,247.5488069414319
2010-10-01,1257.64,797.8446571374308,451.9136931951723,1,1,0.10203294777427274,0.10203294777427274,0.10203294777427274,169.5068815381921,272.80694143167057
2011-01-03,1325.83,806.1593869462902,457.4448090610256,1,1,0.05422060367036652,0.05422060367036652,0.05422060367036652,178.69764698147418,287.59869848156205
2011-04-01,1320.64,814.2614438447738,462.90806976317094,1,1,-0.0039145290120149445,-0.0039145290120149445,-0.0039145290120149445,177.99812985798638,286.4728850325382
2011-07-01,1131.42,819.2560667763522,467.13915792922677,1,1,-0.14327901623455297,-0.14327901623455297,-0.14327901623455297,152.4947329203439,245.42733188720194
2011-10-03,1257.6,826.1591208428664,472.14207465119364,1,1,0.11152357214827369,0.11152357214827369,0.11152357214827369,169.5014902694176,272.79826464208264
2012-01-03,1408.47,835.3293709083331,478.0682007609962,1,1,0.1199666030534352,0.1199666030534352,0.1199666030534352,189.83600826953452,305.52494577006536
2012-04-02,1362.16,843.6259162483594,483.66371847769875,1,1,-0.03287964954880118,-0.03287964954880118,-0.03287964954880118,183.5942668458889,295.47939262472914
2012-07-02,1440.67,853.0281852838184,489.72072025948546,1,1,0.05763640101016043,0.05763640101016043,0.05763640101016043,194.17597963298496,312.5097613882867
2012-10-01,1426.19,862.0543555943095,495.6477410173368,1,1,-0.01005087910486091,-0.01005087910486091,-0.01005087910486091,192.2243403366259,309.3687635574841
2013-01-02,1569.19,873.1903499943992,502.4423122767207,1,1,0.10026714533126713,0.10026714533126713,0.10026714533126713,211.4981262053653,340.3882863340568
2013-04-01,1606.28,884.7350688921251,509.42862675598195,1,1,0.023636398396625014,0.023636398396625014,0.023636398396625014,216.497180176495,348.433839479393
2013-07-01,1681.55,897.2833355237452,516.8471164600579,1,1,0.04685982518614429,0.04685982518614429,0.04685982518614429,226.64220019285872,364.7613882863344
2013-10-01,1848.36,912.2609207910878,525.2744131913233,1,1,0.09920014272546163,0.09920014272546163,0.09920014272546163,249.12513879960295,400.9457700650763
2014-01-02,1872.34,927.3802763691809,533.8001447534036,1,1,0.012973663139215219,0.012973663139215219,0.012973663139215219,252.35720442989924,406.14750542299385
2014-04-01,1960.23,943.6456263476191,542.8281818119264,1,1,0.04694126066846849,0.04694126066846849,0.04694126066846849,264.2031697446091,425.21258134490284
2014-07-01,1972.29,959.8447503421447,551.8754085093193,1,1,0.006152339266310536,0.006152339266310536,0.006152339266310536,265.82863728011256,427.82863340564035
2014-10-01,2058.9,977.15270702967,561.4135388352097,1,1,0.04391342044019897,0.04391342044019897,0.04391342044019897,277.5020819940393,446.61605206073796
2015-01-02,2067.89,994.3296722732972,570.9481999818223,1,1,0.0043664092476563,0.0043664092476563,0.0043664092476563,278.713769651102,448.5661605206077
2015-04-01,2063.11,1011.1608585367098,580.3922620072539,1,1,-0.0023115349462494716,-0.0023115349462494716,-0.0023115349462494716,278.06951303255255,447.52928416485935
2015-07-01,1920.03,1025.4737584022735,588.8709818679674,1,1,-0.0693516099480882,-0.0693516099480882,-0.0693516099480882,258.7849446262641,416.4924078091109
2015-10-01,2043.94,1041.5125968526313,598.0802794510815,1,1,0.06453544996692773,0.06453544996692773,0.06453544996692773,275.48574747238655,443.37093275488104
2016-01-04,2059.74,1057.5476740675506,607.3312903406315,1,1,0.007730168204546084,0.007730168204546084,0.007730168204546084,277.6152986383032,446.79826464208276
2016-04-01,2098.86,1073.9462933735733,616.7713454650578,1,1,0.01899268839756485,0.01899268839756485,0.01899268839756485,282.8879594997374,455.28416485900254
2016-07-01,2168.27,1091.1797375724148,626.5909572026208,1,1,0.033070333419094045,0.033070333419094045,0.033070333419094045,292.2431586406409,470.34056399132356
2016-10-03,2238.83,1109.2529700515893,636.7950017772878,1,1,0.03254207271234666,0.03254207271234666,0.03254207271234666,301.75335675881047,485.6464208242954
2017-01-03,2362.72,1128.9926083184932,647.7185777154062,1,1,0.05533693938351725,0.05533693938351725,0.05533693938351725,318.4514639705456,512.5206073752715
2017-04-03,2423.41,1149.3771341717454,658.9571310210049,1,1,0.025686496918805535,0.025686496918805535,0.025686496918805535,326.63136651861413,525.6854663774408
2017-07-03,2519.36,1170.9516674918755,670.7318327234036,1,1,0.039592970236155045,0.039592970236155045,0.039592970236155045,339.56367249138026,546.498915401302
2017-10-02,2673.61,1194.6155782400351,683.4082768200909,1,1,0.061225866886828406,0.061225866886828406,0.061225866886828406,360.3537527029401,579.9587852494583
2018-01-02,2640.87,1217.3912384252314,695.797275068065,1,1,-0.012245615478697403,-0.012245615478697403,-0.012245615478697403,355.94099921103424,572.8568329718009
2018-04-02,2718.37,1241.0286992374326,708.5983682638367,1,1,0.029346389636748516,0.029346389636748516,0.029346389636748516,366.38658246157485,589.6681127982652
2018-07-02,2913.98,1267.3743890132212,722.5564798571036,1,1,0.07195856340380447,0.07195856340380447,0.07195856340380447,392.7512345859393,632.0997830802609
2018-10-01,2506.85,1286.893689973643,733.8494768200333,1,1,-0.13971612708391967,-0.13971612708391967,-0.13971612708391967,337.87755318216387,543.7852494577011
2019-01-02,2834.4,1311.2638680842942,747.1441003844634,1,1,0.13066198615792746,0.13066198615792746,0.13066198615792746,382.02530535912615,614.8373101952284
2019-04-01,2941.76,1336.9409725239118,761.0340744326629,1,1,0.037877504939316964,0.037877504939316964,0.037877504939316964,396.4954707498105,638.1258134490245
2019-07-01,2976.74,1362.7645792558187,775.0575296577726,1,1,0.011890840857173846,0.011890840857173846,0.011890840857173846,401.21013529308675,645.7136659436014
2019-10-01,3230.78,1392.1821449368294,790.6000769384196,1,1,0.08534168251174123,0.08534168251174123,0.08534168251174123,435.4500832797621,700.8199566160528
2020-01-02,2584.59,1410.9602213945172,801.9544435400752,1,1,-0.20001052377444462,-0.20001052377444462,-0.20001052377444462,348.3554840453514,560.6485900216925
2020-04-01,3100.29,1437.5638399552336,816.5008711126063,1,1,0.19952874537160614,0.19952874537160614,0.19952874537160614,417.8624167202389,672.5140997830807
2020-07-01,3363.0,1467.885669247277,832.6179542068304,1,1,0.0847372342587307,0.0847372342587307,0.0847372342587307,453.27092221378115,729.501084598699
2020-10-01,3756.08,1503.9202256370836,851.1208785472934,1,1,0.11688373476063041,0.11688373476063041,0.11688373476063041,506.2509204605231,814.7678958785256
2021-01-04,3972.9,1542.8017968868935,870.8789742526902,1,1,0.05772507507827318,0.05772507507827318,0.05772507507827318,535.4742928525517,861.8004338394801
2021-04-01,4297.49,1586.182713471352,892.5663858080529,1,1,0.08170102444058491,0.08170102444058491,0.08170102444058491,579.2230911402029,932.2104121475062
2021-07-01,4307.53,1629.0385762513306,914.1800795687615,1,1,0.00233624743745775,0.00233624743745775,0.00233624743745775,580.5762996025956,934.3882863340573
2021-10-01,4766.19,1678.4425356804436,938.559889191744,1,1,0.10647865482074415,0.10647865482074415,0.10647865482074415,642.3952830050853,1033.880694143168
2022-01-03,4530.42,1723.3555666146099,961.2931810323025,1,1,-0.049467184480685766,-0.049467184480685766,-0.049467184480685766,610.6177970311504,982.7375271149685
2022-04-01,3785.39,1755.8285498175294,979.1672115320981,1,1,-0.1644505365948411,-0.1644505365948411,-0.1644505365948411,510.20137265501796,821.1258134490248
2022-07-01,3585.61,1784.644005725915,995.6636848768317,1,1,-0.05277659633485576,-0.05277659633485576,-0.05277659633485576,483.27468076091475,777.7895878524955
2022-10-03,3839.49,1817.0037851633022,1013.6625856054593,1,1,0.07080524652709008,0.07080524652709008,0.07080524652709008,517.4930636724921,832.8611713665953
2023-01-03,4109.32,1853.1032531134865,1033.2553540509944,1,1,0.07027756290549014,0.07027756290549014,0.07027756290549014,553.8612150078905,891.3926247288514
2023-04-03,4450.37,1894.0050916471325,1054.8826619367476,1,1,0.08299426669132615,0.08299426669132615,0.08299426669132615,599.8285203962372,965.3731019522788
2023-07-03,4288.04,1931.7064287865478,1075.3456830637303,1,1,-0.036475618881126715,-0.036475618881126715,-0.036475618881126715,577.9494038922339,930.1605206073764
2023-10-02,4769.82,1976.4011306954212,1098.7284319050991,1,1,0.11235436236602259,0.11235436236602259,0.11235436236602259,642.8845406463687,1034.6681127982658
2024-01-02,5254.34,2028.0222152513988,1125.0297709436743,1,1,0.10158035313701586,0.10158035313701586,0.10158035313701586,708.188979311555,1139.7700650759234
2024-04-01,5460.49,2082.0768260348414,1152.4693926465623,1,1,0.03923423303402518,0.03923423303402518,0.03923423303402518,735.974230757993,1184.4880694143183
2024-07-01,5762.49,2140.03608861697,1181.6467382627234,1,1,0.055306391917208986,0.055306391917208986,0.055306391917208986,776.678310005261,1249.9978308026048
2024-10-01,5881.62,2198.958669898593,1211.3934044762505,1,1,0.020673354747687167,0.020673354747687167,0.020673354747687167,792.7348562328339,1275.8394793926263
2025-01-02,5611.84,2252.7048325773553,1239.244332296021,1,1,-0.045868315192072906,-0.045868315192072906,-0.045868315192072906,756.3734439834036,1217.3188720173553
2025-04-01,6204.94,2314.9447564737748,1270.672785889084,1,1,0.10568726121913663,0.10568726121913663,0.10568726121913663,836.3124817368956,1345.9739696312383
2025-07-01,6688.47,2383.819169757652,1304.962641674596,1,1,0.0779266197578059,0.0779266197578059,0.0779266197578059,901.4834864999136,1450.8611713665964
2025-10-01,6820.03,2453.6807576354845,1339.8681312842505,1,1,0.01966967034314271,0.01966967034314271,0.01966967034314271,919.2153694991539,1479.3991323210432
