Date;VIX_open;VIX_close;VIX3M;SPY;VXX_open;VXX_close;SH_open;SH_close;asset_open;asset_close;SPY_returns;realized_vol;eVRP;VIX_minus_VIX3M;raw_signal;buy_signal;VXX_returns;SH_returns;strategy_returns;position;entry_price;exit_price;SH_strategy_returns;SH_position;SH_entry_price;SH_exit_price;ultra_strategy_returns;ultra_position;ultra_entry_price_VXX;ultra_entry_price_SH;pure_vxx_strategy_returns;pure_vxx_position;pure_vxx_entry_price;pure_vxx_exit_price;allocation_VXX;allocation_SPY;ultra_allocation_VXX;ultra_allocation_SH;ultra_allocation_SPY;cum_strategy;SPY_cum;ultra_cum_strategy;pure_vxx_cum_strategy;cum_buy_hold;SH_cum_strategy;portfolio_value;SH_portfolio_value;SPY_portfolio_value;ultra_portfolio_value;pure_vxx_portfolio_value
28/1/2021;33.25;30.20999908;31.77000046;377.6300049;1240.319946;1266.560059;71.27999878;71.04000092;1240.319946;1266.560059;0.008600201;16.88781327;13.32218582;-1.560001373;False;False;-0.022716004;-0.007821195;0.008600201;0;;;0;0;;;0.008600201;0;;;0;0;;;0;1;0;0;1;1.880472934;1.332968659;1.836339678;1.503629513;0.715473645;0.951094884;18804.72934;9510.948842;13329.68659;18363.39678;15036.29513
29/1/2021;35.15999985;33.09000015;33.88000107;370.0700073;1298.560059;1349.119995;71.44000244;72.40000153;1298.560059;1349.119995;-0.020019589;19.53316975;13.55683041;-0.790000916;False;False;0.065184383;0.019144152;-0.020019589;0;;;0;0;;;-0.020019589;0;;;0;0;;;0;1;0;0;1;1.842826639;1.306283174;1.799576912;1.503629513;0.762111354;0.951094884;18428.26639;9510.948842;13062.83174;17995.76912;15036.29513
1/2/2021;31.45000076;30.23999977;32.52999878;376.230011;1285.76001;1272.319946;71.76000214;71.27999878;1285.76001;1272.319946;0.016645509;21.38428454;8.855715228;-2.289999008;False;False;-0.056926033;-0.015469651;0.016645509;0;;;0;0;;;0.016645509;0;;;0;0;;;0;1;0;0;1;1.873501426;1.328026923;1.829531786;1.503629513;0.718727378;0.951094884;18735.01426;9510.948842;13280.26923;18295.31786;15036.29513
2/2/2021;28.01000023;25.55999947;29.36000061;381.5499878;1210.23999;1164.160034;70.63999939;70.27999878;1210.23999;1164.160034;0.014140224;22.2287337;3.331265767;-3.800001144;False;False;-0.085009995;-0.014029181;0.014140224;0;;;0;0;;;0.014140224;0;;;0;0;;;0;1;0;0;1;1.899993157;1.346805521;1.855401776;1.503629513;0.657628367;0.951094884;18999.93157;9510.948842;13468.05521;18554.01776;15036.29513
3/2/2021;24.59000015;22.90999985;27.56999969;381.8500061;1138.560059;1104;70.04000092;70.19999695;1138.560059;1104;0.000786315;21.02675003;1.883249816;-4.659999847;False;False;-0.051676773;-0.00113833;0.000786315;0;;;0;0;;;0.000786315;0;;;0;0;;;0;1;0;0;1;1.901487149;1.347864534;1.856860706;1.503629513;0.623644255;0.951094884;19014.87149;9510.948842;13478.64534;18568.60706;15036.29513
4/2/2021;23.44000053;21.77000046;26.79000092;386.1900024;1080.319946;1056;69.91999817;69.40000153;1080.319946;1056;0.01136571;21.855325;-0.085324545;-5.020000458;False;False;-0.043478261;-0.011395947;0.01136571;0;;;0;0;;;0.01136571;0;;;0;0;;;0;1;0;0;1;1.9230989;1.363183971;1.877965245;1.503629513;0.596529287;0.951094884;19230.989;9510.948842;13631.83971;18779.65245;15036.29513
5/2/2021;21.98999977;20.87000084;26.52000046;387.7099915;1050.880005;1054.079956;69;69.08000183;1050.880005;1054.079956;0.003935858;21.78168038;-0.911679539;-5.649999619;False;False;-0.001818223;-0.004610947;0.003935858;0;;;0;0;;;0.003935858;0;;;0;0;;;0;1;0;0;1;1.930667944;1.36854927;1.88535665;1.503629513;0.595444664;0.951094884;19306.67944;9510.948842;13685.4927;18853.5665;15036.29513
8/2/2021;21.88999939;21.23999977;26.64999962;390.5100098;1048.319946;1045.119995;68.80000305;68.63999939;1048.319946;1045.119995;0.00722194;21.95290822;-0.712908452;-5.409999847;False;False;-0.008500267;-0.006369462;0.00722194;0;;;0;0;;;0.00722194;0;;;0;0;;;0;1;0;0;1;1.944611113;1.378432851;1.898972583;1.503629513;0.590383225;0.951094884;19446.11113;9510.948842;13784.32851;18989.72583;15036.29513
9/2/2021;21.56999969;21.62999916;27.11000061;390.25;1059.839966;1049.599976;68.76000214;68.68000031;1059.839966;1049.599976;-0.000665821;21.92062524;-0.290626082;-5.48000145;False;False;0.00428657;0.000582764;-0.000665821;0;;;0;0;;;-0.000665821;0;;;0;0;;;0;1;0;0;1;1.94331635;1.377515061;1.897708207;1.503629513;0.592913945;0.951094884;19433.1635;9510.948842;13775.15061;18977.08207;15036.29513
10/2/2021;21.63999939;21.98999977;27.48999977;390.0799866;1042.560059;1066.880005;68.27999878;68.63999939;1042.560059;1066.880005;-0.000435653;16.53964056;5.450359216;-5.5;False;False;0.016463443;-0.000582425;-0.000435653;0;;;0;0;;;-0.000435653;0;;;0;0;;;0;1;0;0;1;1.942469739;1.376914943;1.896881465;1.503629513;0.60267535;0.951094884;19424.69739;9510.948842;13769.14943;18968.81465;15036.29513
11/2/2021;22.09000015;21.25;27.21999931;390.7099915;1053.439941;1041.920044;68.44000244;68.51999664;1053.439941;1041.920044;0.001615066;16.38526159;4.864738407;-5.969999313;False;False;-0.023395284;-0.001748292;0.001615066;0;;;0;0;;;0.001615066;0;;;0;0;;;0;1;0;0;1;1.945606955;1.379138751;1.899945054;1.503629513;0.588575588;0.951094884;19456.06955;9510.948842;13791.38751;18999.45054;15036.29513
12/2/2021;21.60000038;19.96999931;26.5;392.6400146;1051.52002;1007.359985;68.68000031;68.19999695;1051.52002;1007.359985;0.004939785;9.864068373;10.10593094;-6.530000687;False;False;-0.033169588;-0.004670165;0.004939785;0;;;0;0;;;0.004939785;0;;;0;0;;;0;1;0;0;1;1.955217835;1.3859514;1.909330373;1.503629513;0.569052779;0.951094884;19552.17835;9510.948842;13859.514;19093.30373;15036.29513
16/2/2021;21.12999916;21.45999908;27.54999924;392.2999878;1011.840027;1018.23999;67.95999908;68.23999786;1011.840027;1018.23999;-0.000866002;8.351015267;13.10898382;-6.090000153;False;False;0.010800513;0.000586524;-0.000866002;0;;;0;0;;;-0.000866002;0;;;0;0;;;0;1;0;0;1;1.953524613;1.384751164;1.90767689;1.503629513;0.575198841;0.951094884;19535.24613;9510.948842;13847.51164;19076.7689;15036.29513
17/2/2021;22.02000046;21.5;27.52000046;392.3900146;1034.23999;997.1199951;68.55999756;68.23999786;1034.23999;997.1199951;0.000229485;6.410795974;15.08920403;-6.020000458;False;False;-0.020741667;0;0.000229485;0;;;0;0;;;0.000229485;0;;;0;0;;;0;1;0;0;1;1.953972917;1.385068943;1.908114673;1.503629513;0.563268258;0.951094884;19539.72917;9510.948842;13850.68943;19081.14673;15036.29513
18/2/2021;21.97999954;22.48999977;27.86000061;390.7200012;1025.280029;1002.23999;68.76000214;68.51999664;1025.280029;1002.23999;-0.004256004;7.295698069;15.1943017;-5.370000839;False;False;0.005134783;0.004103148;-0.004256004;0;;;0;0;;;-0.004256004;0;;;0;0;;;0;1;0;0;1;1.945656801;1.379174084;1.899993729;1.503629513;0.566160518;0.951094884;19456.56801;9510.948842;13791.74084;18999.93729;15036.29513
19/2/2021;23.10000038;22.04999924;27.09000015;390.0299988;993.2800293;966.4000244;68.27999878;68.63999939;993.2800293;966.4000244;-0.001765977;5.484297286;16.56570195;-5.040000916;False;False;-0.035759864;0.001751354;-0.001765977;0;;;0;0;;;-0.001765977;0;;;0;0;;;0;1;0;0;1;1.942220816;1.376738495;1.896638385;1.503629513;0.545914695;0.951094884;19422.20816;9510.948842;13767.38495;18966.38385;15036.29513
22/2/2021;24.45999908;23.45000076;27.80999947;387.0299988;998.4000244;1006.719971;69.19999695;69.19999695;998.4000244;1006.719971;-0.007691716;6.708245367;16.7417554;-4.359998703;False;False;0.041721798;0.008158473;-0.007691716;0;;;0;0;;;-0.007691716;0;;;0;0;;;0;1;0;0;1;1.927281805;1.366149013;1.882049981;1.503629513;0.568691237;0.951094884;19272.81805;9510.948842;13661.49013;18820.49981;15036.29513
23/2/2021;22.81999969;23.11000061;27.12000084;387.5;1012.47998;965.1199951;69.59999847;69.12000275;1012.47998;965.1199951;0.001214379;5.407001319;17.70299929;-4.010000229;False;False;-0.041322291;-0.001155986;0.001214379;0;;;0;0;;;0.001214379;0;;;0;0;;;0;1;0;0;1;1.929622256;1.367808036;1.884335503;1.503629513;0.545191613;0.951094884;19296.22256;9510.948842;13678.08036;18843.35503;15036.29513
24/2/2021;23.76000023;21.34000015;25.88999939;391.769989;990.7199707;926.7199707;69.31999969;68.31999969;990.7199707;926.7199707;0.011019326;8.019641606;13.32035855;-4.549999237;False;False;-0.039787824;-0.011574118;0.011019326;0;;;0;0;;;0.011019326;0;;;0;0;;;0;1;0;0;1;1.950885394;1.38288036;1.905099611;1.503629513;0.523499625;0.951094884;19508.85394;9510.948842;13828.8036;19050.99611;15036.29513
25/2/2021;21.72999954;28.88999939;30.23999977;382.3299866;947.2000122;1074.560059;68.51999664;69.95999908;947.2000122;1074.560059;-0.024095777;14.7125904;14.17740899;-1.350000381;False;False;0.159530487;0.024004675;-0.024095777;0;;;0;0;;;-0.024095777;0;;;0;0;;;0;1;0;0;1;1.903877294;1.349558782;1.859194755;1.503629513;0.607013775;0.951094884;19038.77294;9510.948842;13495.58782;18591.94755;15036.29513
26/2/2021;28.72999954;27.95000076;29.60000038;380.3599854;1029.18396;1025.920044;69.63999939;70.31999969;1029.18396;1025.920044;-0.00515262;14.64347598;13.30652479;-1.649999619;False;False;-0.04526505;0.005145806;-0.00515262;0;;;0;0;;;-0.00515262;0;;;0;0;;;0;1;0;0;1;1.894067337;1.342605018;1.849615031;1.503629513;0.579537266;0.951094884;18940.67337;9510.948842;13426.05018;18496.15031;15036.29513
1/3/2021;25.20000076;23.35000038;26.78000069;389.5799866;965.1199951;949.7600098;69.31999969;68.68000031;965.1199951;949.7600098;0.024240198;19.75485011;3.595150274;-3.430000305;False;False;-0.074235838;-0.023321948;0.024240198;0;;;0;0;;;0.024240198;0;;;0;0;;;0;1;0;0;1;1.939979904;1.37515003;1.894450065;1.503629513;0.536514831;0.951094884;19399.79904;9510.948842;13751.5003;18944.50065;15036.29513
2/3/2021;23.57999992;24.10000038;27.15999985;386.5400085;951.6799927;958.0800171;68.55999756;69.16000366;951.6799927;958.0800171;-0.007803219;20.07431301;4.025687374;-3.059999466;False;False;0.008760115;0.006988983;-0.007803219;0;;;0;0;;;-0.007803219;0;;;0;0;;;0;1;0;0;1;1.924841815;1.364419432;1.879667256;1.503629513;0.541214763;0.951094884;19248.41815;9510.948842;13644.19432;18796.67256;15036.29513
3/3/2021;22.79999924;26.67000008;28.79000092;381.4200134;951.039978;999.039978;69.36000061;70.08000183;951.039978;999.039978;-0.013245706;20.89003105;5.779969026;-2.120000839;False;False;0.042752129;0.01330246;-0.013245706;0;;;0;0;;;-0.013245706;0;;;0;0;;;0;1;0;0;1;1.899345927;1.346346734;1.854769737;1.503629513;0.564352847;0.951094884;18993.45927;9510.948842;13463.46734;18547.69737;15036.29513
4/3/2021;26.52000046;28.56999969;30.07999992;376.7000122;987.5200195;1041.280029;70.08000183;70.91999817;987.5200195;1041.280029;-0.012374813;21.44374531;7.126254382;-1.510000229;False;False;0.042280642;0.011986249;-0.012374813;0;;;0;0;;;-0.012374813;0;;;0;0;;;0;1;0;0;1;1.875841877;1.329685946;1.831817309;1.503629513;0.588214047;0.951094884;18758.41877;9510.948842;13296.85946;18318.17309;15036.29513
5/3/2021;29.47999954;24.65999985;27.88999939;383.6300049;1001.599976;967.6799927;70.23999786;69.59999847;1001.599976;967.6799927;0.018396582;24.13708733;0.52291252;-3.229999542;False;False;-0.07068227;-0.018612517;0.018396582;0;;;0;0;;;0.018396582;0;;;0;0;;;0;1;0;0;1;1.910350956;1.354147622;1.865516486;1.503629513;0.546637743;0.951094884;19103.50956;9510.948842;13541.47622;18655.16486;15036.29513
8/3/2021;27.61000061;25.46999931;28.12999916;381.7200012;969.5999756;984.960022;69.44000244;69.91999817;969.5999756;984.960022;-0.004978765;23.98169937;1.488299938;-2.659999847;False;False;0.017857173;0.004597697;-0.004978765;0;;;0;0;;;-0.004978765;0;;;0;0;;;0;1;0;0;1;1.900839768;1.347405639;1.856228518;1.503629513;0.556399148;0.951094884;19008.39768;9510.948842;13474.05639;18562.28518;15036.29513
9/3/2021;25.11000061;24.03000069;27.28000069;387.1700134;957.4400024;945.2800293;69.19999695;68.95999908;957.4400024;945.2800293;0.014277513;25.22612737;-1.196126685;-3.25;False;False;-0.040285892;-0.013729964;0.014277513;0;;;0;0;;;0.014277513;0;;;0;0;;;0;1;0;0;1;1.927979032;1.366643241;1.882730844;1.503629513;0.533984112;0.951094884;19279.79032;9510.948842;13666.43241;18827.30844;15036.29513
10/3/2021;23.76000023;22.55999947;26.68000031;389.5799866;919.6799927;933.1199951;68.51999664;68.59999847;919.6799927;933.1199951;0.006224586;24.75155114;-2.191551673;-4.120000839;False;False;-0.012863949;-0.005220427;0.006224586;0;;;0;0;;;0.006224586;0;;;0;0;;;0;1;0;0;1;1.939979904;1.37515003;1.894450065;1.503629513;0.527114968;0.951094884;19399.79904;9510.948842;13751.5003;18944.50065;15036.29513
11/3/2021;22.5;21.90999985;26.09000015;393.5299988;918.4000244;910.0800171;68.08000183;67.87999725;918.4000244;910.0800171;0.010139156;21.32340389;0.586595953;-4.180000305;False;False;-0.024691335;-0.010495645;0.010139156;0;;;0;0;;;0.010139156;0;;;0;0;;;0;1;0;0;1;1.959649662;1.38909289;1.913658189;1.503629513;0.514099796;0.951094884;19596.49662;9510.948842;13890.9289;19136.58189;15036.29513
12/3/2021;22.56999969;20.69000053;25.73999977;394.0599976;926.7199707;892.7999878;68.12000275;67.72000122;926.7199707;892.7999878;0.001346781;20.87488057;-0.184880035;-5.049999237;False;False;-0.018987374;-0.002357042;0.001346781;0;;;0;0;;;0.001346781;0;;;0;0;;;0;1;0;0;1;1.962288881;1.390963694;1.916235468;1.503629513;0.504338391;0.951094884;19622.88881;9510.948842;13909.63694;19162.35468;15036.29513
15/3/2021;21.84000015;20.03000069;24.88999939;396.4100037;890.2399902;842.2399902;67.68000031;67.31999969;890.2399902;842.2399902;0.005963574;17.57596195;2.454038732;-4.859998703;False;False;-0.056630822;-0.005906697;0.005963574;0;;;0;0;;;0.005963574;0;;;0;0;;;0;1;0;0;1;1.973991137;1.39925881;1.927663081;1.503629513;0.475777293;0.951094884;19739.91137;9510.948842;13992.5881;19276.63081;15036.29513
16/3/2021;20.13999939;19.79000092;24.70999908;395.9100037;840.960022;842.2399902;67.19999695;67.40000153;840.960022;842.2399902;-0.00126132;16.8682541;2.921746818;-4.919998169;False;False;0;0.001188381;-0.00126132;0;;;0;0;;;-0.00126132;0;;;0;0;;;0;1;0;0;1;1.971501302;1.397493896;1.92523168;1.503629513;0.475777293;0.951094884;19715.01302;9510.948842;13974.93896;19252.3168;15036.29513
17/3/2021;20.10000038;19.22999954;23.87999916;397.2600098;851.2000122;805.7600098;67.63999939;67.23999786;851.2000122;805.7600098;0.003409881;14.42430825;4.805691289;-4.649999619;False;False;-0.043313047;-0.002373942;0.003409881;0;;;0;0;;;0.003409881;0;;;0;0;;;0;1;0;0;1;1.978223887;1.402259184;1.931796491;1.503629513;0.455169928;0.951094884;19782.23887;9510.948842;14022.59184;19317.96491;15036.29513
18/3/2021;18.95000076;21.57999992;25.28000069;391.480011;823.039978;850.5599976;67.63999939;68.16000366;823.039978;850.5599976;-0.014549662;15.14381021;6.436189709;-3.700000763;False;False;0.055599666;0.013682419;-0.014549662;0;;;0;0;;;-0.014549662;0;;;0;0;;;0;1;0;0;1;1.949441399;1.381856787;1.903689506;1.503629513;0.480477225;0.951094884;19494.41399;9510.948842;13818.56787;19036.89506;15036.29513
19/3/2021;21.43000031;20.95000076;24.98999977;389.480011;845.4400024;817.2800293;68.23999786;68.31999969;845.4400024;817.2800293;-0.005108818;13.33061899;7.619381773;-4.039999008;False;False;-0.039127126;0.00234736;-0.005108818;0;;;0;0;;;-0.005108818;0;;;0;0;;;0;1;0;0;1;1.939482058;1.374797133;1.893963903;1.503629513;0.461677532;0.951094884;19394.82058;9510.948842;13747.97133;18939.63903;15036.29513
22/3/2021;21.90999985;18.87999916;22.94000053;392.5899963;807.6799927;764.1599731;68.19999695;67.72000122;807.6799927;764.1599731;0.007984968;13.14101262;5.738986536;-4.060001373;False;False;-0.064996151;-0.008782179;0.007984968;0;;;0;0;;;0.007984968;0;;;0;0;;;0;1;0;0;1;1.95496876;1.385774844;1.909087144;1.503629513;0.431670269;0.951094884;19549.6876;9510.948842;13857.74844;19090.87144;15036.29513
23/3/2021;19.45999908;20.29999924;23.79999924;389.5;769.9199829;800;67.83999634;68.27999878;769.9199829;800;-0.007870797;12.42888571;7.871113527;-3.5;False;False;0.046901209;0.008269308;-0.007870797;0;;;0;0;;;-0.007870797;0;;;0;0;;;0;1;0;0;1;1.939581597;1.374867691;1.894061106;1.503629513;0.451916127;0.951094884;19395.81597;9510.948842;13748.67691;18940.61106;15036.29513
24/3/2021;20.63999939;21.20000076;24.39999962;387.519989;783.3599854;807.039978;68;68.59999847;783.3599854;807.039978;-0.005083469;12.29875939;8.901241375;-3.199998856;False;False;0.008799973;0.00468658;-0.005083469;0;;;0;0;;;-0.005083469;0;;;0;0;;;0;1;0;0;1;1.929721795;1.367878594;1.884432706;1.503629513;0.455892976;0.951094884;19297.21795;9510.948842;13678.78594;18844.32706;15036.29513
25/3/2021;20.79999924;19.80999947;23.37000084;389.7000122;812.1599731;782.7199707;68.91999817;68.19999695;812.1599731;782.7199707;0.005625576;11.37955357;8.430445892;-3.560001373;False;False;-0.030134824;-0.005830926;0.005625576;0;;;0;0;;;0.005625576;0;;;0;0;;;0;1;0;0;1;1.940577592;1.375573699;1.895033726;1.503629513;0.442154722;0.951094884;19405.77592;9510.948842;13755.73699;18950.33726;15036.29513
26/3/2021;19.31999969;18.86000061;22.31999969;395.980011;768.6400146;751.3599854;68.04000092;67.16000366;768.6400146;751.3599854;0.016114957;14.26484406;4.595156552;-3.459999084;False;False;-0.040065396;-0.015249169;0.016114957;0;;;0;0;;;0.016114957;0;;;0;0;;;0;1;0;0;1;1.971849915;1.39774101;1.925572112;1.503629513;0.424439618;0.951094884;19718.49915;9510.948842;13977.4101;19255.72112;15036.29513
29/3/2021;20.39999962;20.73999977;23.20000076;395.7799988;768.6400146;768.6400146;67.36000061;67.16000366;768.6400146;768.6400146;-0.000505107;13.93988166;6.800118107;-2.460000992;False;False;0.022998336;0;-0.000505107;0;;;0;0;;;-0.000505107;0;;;0;0;;;0;1;0;0;1;1.97085392;1.397035001;1.924599492;1.503629513;0.434201023;0.951094884;19708.5392;9510.948842;13970.35001;19245.99492;15036.29513
30/3/2021;20.76000023;19.61000061;22.30999947;394.730011;768.6400146;735.3599854;67.36000061;67.36000061;768.6400146;735.3599854;-0.002652958;13.9890806;5.620920012;-2.699998856;False;False;-0.04329729;0.002977917;-0.002652958;0;;;0;0;;;-0.002652958;0;;;0;0;;;0;1;0;0;1;1.965625327;1.393328726;1.91949361;1.503629513;0.415401296;0.951094884;19656.25327;9510.948842;13933.28726;19194.9361;15036.29513
31/3/2021;19.79999924;19.39999962;22.14999962;396.3299866;728.3200073;729.5999756;67.23999786;67.04000092;728.3200073;729.5999756;0.004053342;14.04002806;5.359971557;-2.75;False;False;-0.007832912;-0.004750589;0.004053342;0;;;0;0;;;0.004053342;0;;;0;0;;;0;1;0;0;1;1.973592678;1.398976363;1.927273974;1.503629513;0.412147494;0.951094884;19735.92678;9510.948842;13989.76363;19272.73974;15036.29513
1/4/2021;18.60000038;17.32999992;20.96999931;400.6099854;720;707.2000122;66.72000122;66.36000061;720;707.2000122;0.010799079;12.46347016;4.866529764;-3.63999939;False;False;-0.030701705;-0.010143203;0.010799079;0;;;0;0;;;0.010799079;0;;;0;0;;;0;1;0;0;1;1.994905661;1.414084019;1.948086757;1.503629513;0.399493863;0.951094884;19949.05661;9510.948842;14140.84019;19480.86757;15036.29513
5/4/2021;18.15999985;17.90999985;20.95999908;406.3599854;685.4400024;689.2800293;65.83999634;65.40000153;685.4400024;689.2800293;0.014353112;13.02505763;4.884942217;-3.049999237;False;False;-0.025339342;-0.014466532;0.014353112;0;;;0;0;;;0.014353112;0;;;0;0;;;0;1;0;0;1;2.023538766;1.434380525;1.976047865;1.503629513;0.389370951;0.951094884;20235.38766;9510.948842;14343.80525;19760.47865;15036.29513
6/4/2021;18.06999969;18.12000084;21.15999985;406.1199951;688.6400146;689.2800293;65.44000244;65.40000153;688.6400146;689.2800293;-0.000590585;13.05376622;5.066234617;-3.039999008;False;False;0;0;-0.000590585;0;;;0;0;;;-0.000590585;0;;;0;0;;;0;1;0;0;1;2.022343694;1.433533401;1.97488084;1.503629513;0.389370951;0.951094884;20223.43694;9510.948842;14335.33401;19748.8084;15036.29513
7/4/2021;17.98999977;17.15999985;20.65999985;406.5899963;689.2800293;671.3599854;65.44000244;65.36000061;689.2800293;671.3599854;0.001157296;11.56872413;5.591275718;-3.5;False;False;-0.025998206;-0.000611635;0.001157296;0;;;0;0;;;0.001157296;0;;;0;0;;;0;1;0;0;1;2.024684145;1.435192424;1.977166362;1.503629513;0.379248005;0.951094884;20246.84145;9510.948842;14351.92424;19771.66362;15036.29513
8/4/2021;16.92000008;16.95000076;20.59000015;408.519989;661.7600098;661.1199951;65.19999695;65.08000183;661.7600098;661.1199951;0.004746779;10.31418206;6.635818701;-3.63999939;False;False;-0.015252607;-0.004283947;0.004746779;0;;;0;0;;;0.004746779;0;;;0;0;;;0;1;0;0;1;2.034294872;1.442004965;1.986551533;1.503629513;0.373463484;0.951094884;20342.94872;9510.948842;14420.04965;19865.51533;15036.29513
9/4/2021;17.04999924;16.69000053;20.73999977;411.4899902;666.8800049;659.8400269;65.04000092;64.55999756;666.8800049;659.8400269;0.007270149;10.36119742;6.328803116;-4.049999237;False;False;-0.00193606;-0.007990231;0.007270149;0;;;0;0;;;0.007270149;0;;;0;0;;;0;1;0;0;1;2.049084499;1.452488556;2.000994059;1.503629513;0.372740437;0.951094884;20490.84499;9510.948842;14524.88556;20009.94059;15036.29513
12/4/2021;17.43000031;16.90999985;20.81999969;411.6400146;664.960022;650.2399902;64.68000031;64.51999664;664.960022;650.2399902;0.000364588;8.718887624;8.191112224;-3.909999847;False;False;-0.014549036;-0.000619593;0.000364588;0;;;0;0;;;0.000364588;0;;;0;0;;;0;1;0;0;1;2.049831571;1.453018116;2.001723598;1.503629513;0.367317422;0.951094884;20498.31571;9510.948842;14530.18116;20017.23598;15036.29513
13/4/2021;16.98999977;16.64999962;20.78000069;412.8599854;650.8800049;645.7600098;64.51999664;64.31999969;650.8800049;645.7600098;0.002963683;8.396130649;8.253868969;-4.130001068;False;False;-0.006889734;-0.003099767;0.002963683;0;;;0;0;;;0.002963683;0;;;0;0;;;0;1;0;0;1;2.055906623;1.457324402;2.007656073;1.503629513;0.364786703;0.951094884;20559.06623;9510.948842;14573.24402;20076.56073;15036.29513
14/4/2021;16.70999908;16.98999977;21.05999947;411.4500122;648.3200073;659.8400269;64.31999969;64.51999664;648.3200073;659.8400269;-0.003415136;8.57824013;8.411759641;-4.069999695;False;False;0.021803792;0.003109405;-0.003415136;0;;;0;0;;;-0.003415136;0;;;0;0;;;0;1;0;0;1;2.048885422;1.452347441;2.000799654;1.503629513;0.372740437;0.951094884;20488.85422;9510.948842;14523.47441;20007.99654;15036.29513
15/4/2021;16.78000069;16.56999969;20.76000023;415.8699951;643.8400269;638.0800171;64.16000366;63.88000107;643.8400269;638.0800171;0.010742454;9.188247599;7.381752096;-4.190000534;False;False;-0.032977705;-0.009919337;0.010742454;0;;;0;0;;;0.010742454;0;;;0;0;;;0;1;0;0;1;2.070895479;1.467949217;2.022293152;1.503629513;0.360448312;0.951094884;20708.95479;9510.948842;14679.49217;20222.93152;15036.29513
16/4/2021;16.64999962;16.25;20.53000069;417.2600098;637.4400024;627.8400269;63.63999939;63.68000031;637.4400024;627.8400269;0.003342426;8.57603953;7.67396047;-4.280000687;False;False;-0.016048129;-0.003130882;0.003342426;0;;;0;0;;;0.003342426;0;;;0;0;;;0;1;0;0;1;2.077817294;1.472855728;2.029052517;1.503629513;0.354663792;0.951094884;20778.17294;9510.948842;14728.55728;20290.52517;15036.29513
19/4/2021;17.04000092;17.29000092;21.37000084;415.2099915;632.960022;650.8800049;63.79999924;63.91999817;632.960022;650.8800049;-0.004913048;7.509682925;9.780317991;-4.079999924;False;False;0.036697211;0.003768811;-0.004913048;0;;;0;0;;;-0.004913048;0;;;0;0;;;0;1;0;0;1;2.067608879;1.465619518;2.019083686;1.503629513;0.367678964;0.951094884;20676.08879;9510.948842;14656.19518;20190.83686;15036.29513
20/4/2021;17.36000061;18.68000031;22.35000038;412.1700134;659.2000122;665.5999756;64.23999786;64.44000244;659.2000122;665.5999756;-0.007321544;8.843423596;9.836576709;-3.670000076;False;False;0.022615491;0.008135236;-0.007321544;0;;;0;0;;;-0.007321544;0;;;0;0;;;0;1;0;0;1;2.05247079;1.454888921;2.004300877;1.503629513;0.375994204;0.951094884;20524.7079;9510.948842;14548.88921;20043.00877;15036.29513
21/4/2021;18.47999954;17.5;21.48999977;416.0700073;668.7999878;629.7600098;64.51999664;63.84000015;668.7999878;629.7600098;0.0094621;9.696479304;7.803520696;-3.989999771;False;False;-0.053846104;-0.009311022;0.0094621;0;;;0;0;;;0.0094621;0;;;0;0;;;0;1;0;0;1;2.071891474;1.468655225;2.023265772;1.503629513;0.355748381;0.951094884;20718.91474;9510.948842;14686.55225;20232.65772;15036.29513
22/4/2021;17.28000069;18.70999908;22.52000046;412.269989;629.1199951;668.7999878;63.84000015;64.40000153;629.1199951;668.7999878;-0.009133122;11.12385697;7.586142111;-3.810001373;False;False;0.061991834;0.008771951;-0.009133122;0;;;0;0;;;-0.009133122;0;;;0;0;;;0;1;0;0;1;2.052968636;1.455241817;2.004787038;1.503629513;0.377801875;0.951094884;20529.68636;9510.948842;14552.41817;20047.87038;15036.29513
23/4/2021;18.55999947;17.32999992;21.56999969;416.7399902;661.9199829;642.7199707;64.27999878;63.72000122;661.9199829;642.7199707;0.010842412;11.81637554;5.513624381;-4.239999771;False;False;-0.038995242;-0.010559011;0.010842412;0;;;0;0;;;0.010842412;0;;;0;0;;;0;1;0;0;1;2.075227768;1.471020149;2.026523766;1.503629513;0.3630694;0.951094884;20752.27768;9510.948842;14710.20149;20265.23766;15036.29513
26/4/2021;17.94000053;17.63999939;21.54000092;417.6099854;636.3200073;637.1199951;63.59999847;63.52000046;636.3200073;637.1199951;0.002087621;11.81010549;5.829893904;-3.900001526;False;False;-0.008712932;-0.003138744;0.002087621;0;;;0;0;;;0.002087621;0;;;0;0;;;0;1;0;0;1;2.079560057;1.474091081;2.030754379;1.503629513;0.359906001;0.951094884;20795.60057;9510.948842;14740.91081;20307.54379;15036.29513
27/4/2021;17.62000084;17.55999947;21.31999969;417.519989;633.4400024;624.1599731;63.43999863;63.59999847;633.4400024;624.1599731;-0.000215503;11.8050344;5.754965065;-3.760000229;False;False;-0.020341572;0.001259415;-0.000215503;0;;;0;0;;;-0.000215503;0;;;0;0;;;0;1;0;0;1;2.079111905;1.47377341;2.030316745;1.503629513;0.352584947;0.951094884;20791.11905;9510.948842;14737.7341;20303.16745;15036.29513
